# Sample flow file,,,,,
# Scenario C flow,,,,,
# To be processed using flow stress calculator (FlowStress_main.py),,,,,
# Robert Morden University of Melbourne February 2024,,,,,
date,C1,C2,C3,C4,C5
1913-09-01,103.6835,736.0771,1364.4383,6681.2299,198.4449
1913-10-01,34.2674,208.4297,444.3168,2001.2695,8.4294
1913-11-01,23.6091,192.5232,304.4776,1509.2471,2.6634
1913-12-01,9.7048,117.1582,115.6224,569.3868,0.1388
1914-01-01,6.6311,109.5767,45.4626,291.154,0.0082
1914-02-01,1.2503,96.4548,13.2679,141.6297,0
1914-03-01,6.4291,111.8977,46.2153,268.1848,0.0348
1914-04-01,34.7648,123.0033,218.5162,806.6183,0.7986
1914-05-01,19.5608,137.5154,162.0173,793.2554,0.2114
1914-06-01,8.3935,102.5291,62.1542,282.4029,0.0033
1914-07-01,101.456,280.8596,1028.5041,2127.5592,3.4852
1914-08-01,13.3853,104.9467,179.0786,436.0831,0.0182
1914-09-01,8.6576,110.1485,130.9349,447.3293,0.0345
1914-10-01,1.5006,99.3985,29.2719,166.0536,0.0009
1914-11-01,8.3831,99.5426,50.9568,274.3076,0.0202
1914-12-01,109.6203,178.0197,559.9206,1750.3356,1.6337
1915-01-01,24.8132,103.2581,144.0532,451.8753,0.0151
1915-02-01,5.0297,88.0009,33.958,167.2331,0.0004
1915-03-01,1.7687,96.0159,14.2606,134.2427,0
1915-04-01,23.0052,109.2039,159.4164,390.6302,0.0643
1915-05-01,85.5618,295.0269,944.9554,2244.3796,0.8468
1915-06-01,155.1781,567.5351,1956.3906,4593.322,29.0537
1915-07-01,73.9902,234.168,1439.7569,2937.8356,6.7768
1915-08-01,217.3893,792.9219,2675.1857,4809.8634,39.4554
1915-09-01,436.2583,1708.4266,5678.376,10873.0445,238.9394
1915-10-01,162.2008,620.2494,2540.8975,5570.6594,15.4458
1915-11-01,28.3818,101.0433,570.7458,1303.133,0.2103
1915-12-01,7.5921,96.9036,185.422,433.7764,0.0007
1916-01-01,44.3005,126.0543,381.2699,1190.3215,1.3334
1916-02-01,7.795,91.3353,98.305,479.8404,0.0122
1916-03-01,1.8351,94.3588,28.494,182.9632,0
1916-04-01,18.8853,110.178,139.0026,632.9766,0.482
1916-05-01,4.5982,97.3979,47.0424,267.5706,0.0041
1916-06-01,100.3961,215.746,820.1949,2233.8281,21.064
1916-07-01,138.8999,241.8832,1504.3878,3070.4468,2.6641
1916-08-01,266.4214,583.8317,2467.6351,4948.745,23.8979
1916-09-01,1367.7772,7590.2961,20147.9995,56388.0757,7618.6033
1916-10-01,739.2909,2704.1453,9891.3245,28250.2029,2922.7596
1916-11-01,280.4046,1429.9104,3919.2285,8818.9671,46.7942
1916-12-01,311.9597,602.0297,2691.9512,7863.5934,105.0208
1917-01-01,49.6462,123.9917,589.5321,1323.0933,0.5837
1917-02-01,38.723,158.9748,382.2791,2001.7783,5.4189
1917-03-01,49.7147,161.4701,323.0485,1459.4261,2.9455
1917-04-01,14.1885,129.4227,132.598,838.7746,0.1893
1917-05-01,185.2112,471.5623,1351.0337,9383.1532,117.746
1917-06-01,50.5262,193.0314,362.6823,4149.1861,3.4265
1917-07-01,193.4792,1272.6867,3096.8744,13443.2262,468.5607
1917-08-01,452.7481,2143.8406,4945.3703,13894.4143,2561.768
1917-09-01,344.316,1948.0587,5072.3635,13416.1891,571.393
1917-10-01,716.8345,3234.1161,7415.6495,25824.7854,6441.0259
1917-11-01,134.1672,410.7881,1798.5471,4443.9797,22.1241
1917-12-01,47.0264,153.9012,606.1787,1494.6001,0.1798
1918-01-01,18.4726,124.8121,198.6297,531.4721,0.0096
1918-02-01,4.1566,116.0693,66.1114,239.5975,0.0019
1918-03-01,263.7516,610.9322,1521.2675,3637.3066,4.1434
1918-04-01,41.6054,130.6009,276.7182,754.6251,0.0609
1918-05-01,242.7978,559.4904,1810.5755,6410.4977,19.8428
1918-06-01,177.6994,797.1853,1894.7452,7153.5408,56.2243
1918-07-01,161.8969,1720.6003,4208.7134,14507.255,72.639
1918-08-01,84.8938,881.0092,2394.5122,7976.0207,78.3435
1918-09-01,63.2314,326.5515,1218.5489,2868.319,2.1212
1918-10-01,106.9273,396.6358,1366.9565,4953.6067,55.9252
1918-11-01,12.5082,119.992,236.8189,786.7958,0.2852
1918-12-01,10.9379,128.0007,121.8416,482.6956,0.0179
1919-01-01,1.7898,121.8399,32.711,204.054,0.0001
1919-02-01,57.9008,243.8077,603.3135,2423.617,8.6347
1919-03-01,198.6975,641.8756,2689.4221,9616.7573,67.4499
1919-04-01,21.8823,117.2244,388.9887,1489.5011,0.3438
1919-05-01,66.9534,303.6403,577.884,4841.8154,13.172
1919-06-01,67.4795,394.7603,678.8725,4820.9841,17.72
1919-07-01,59.8517,390.3012,983.2714,6590.3672,35.4532
1919-08-01,54.3019,396.1872,787.9673,4802.6134,19.3459
1919-09-01,107.4231,384.5217,872.5256,3041.7001,25.5223
1919-10-01,26.9245,155.1444,280.2787,1081.5628,0.383
1919-11-01,5.4708,114.8233,72.1818,370.7483,0.0018
1919-12-01,25.267,139.8189,163.454,953.6639,0.3211
1920-01-01,3.3489,114.6006,27.9228,254.4766,0.0016
1920-02-01,0.8694,103.6092,9.7568,146.2223,0
1920-03-01,15.6632,120.7913,90.6685,395.5931,0.4112
1920-04-01,2.8396,111.1504,28.7966,206.9653,0.0031
1920-05-01,49.1437,208.8873,360.432,1218.3609,0.1804
1920-06-01,125.1377,206.7629,728.6921,1680.5501,6.6563
1920-07-01,123.8024,251.9358,811.7786,1567.9688,0.2966
